case_id,legacy_case_id,manual_id,cell_number,treatment,source_image,source_fov_encrypted,global_x,global_y,raw_sha256,manual_swc_sha256
evotest_div10cc_cell462,div10_cell462,tracings_M237_totrace_Encrypted_462_0,462,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F4_Fasudil.tif,9104366,7175.500000,3495.500000,4db464414b3ee6fba6c55e55a7dcb7d2d22035c7f5ad98fe16dbfb3d26c485c2,8da7d6b53c552ea2c39e7f54a1aefa9a3376988ff01ebcf515a8df74697e812d
evotest_div10cc_cell463,div10_cell463,tracings_M237_totrace_Encrypted_463_0,463,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F4_Fasudil.tif,9104366,11538.500000,3060.500000,5ded1ca18940e20ad027434bfd2f06a403aa857c52031915a3e7b785ffcbd31c,5f8f15d2962e23b9e34202600e0b9f23e8b1c30daa62135e904450105cd5c7d8
evotest_div10cc_cell464,div10_cell464,tracings_M237_totrace_Encrypted_464_0,464,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F4_Fasudil.tif,9104366,8903.000000,1393.500000,b2b4b61f3fa17404133f3887b0fa791397a7854d4eb73bfb0e9a171ef4d24c06,cd85e01da7f366bb5ef20dfb2da7f566ae1c91d88bfc8df40a0ba0d91b0fe4f0
evotest_div10cc_cell465,div10_cell465,tracings_M237_totrace_Encrypted_465_0,465,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,10671.000000,4696.500000,55367f314b226a36328ae988acf095f8fe5a94b92e03e994b46db348d1400e3c,80d81a6beba211765dd76444041f79db7687f5b0f3ef823f08fb081d54cc993d
evotest_div10cc_cell466,div10_cell466,tracings_M237_totrace_Encrypted_466_0,466,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,9761.500000,3380.000000,9551c0b989c1f447584fcd92bddad893771ab58dc1e342d6b49943ed90acbb15,104f5f8d793e39eebb548585f592c5979cd851d37c7e77e1c89d4386035dc110
evotest_div10cc_cell467,div10_cell467,tracings_M237_totrace_Encrypted_467_0,467,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,9125.000000,7837.000000,eeebed0b3a25ccf1fd17f7768ca919618db58a3af7a43647795d4f539efe9f0b,1cd48b5468c3a73cae7ff7db93fabbaa88c95a68d2139e6d0d8df9ec5cdb8066
evotest_div10cc_cell468,div10_cell468,tracings_M237_totrace_Encrypted_468_0,468,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,8809.500000,5923.500000,54ff83cfa258c55d9e9667280011f74208c73f8586c7cb38e5cc9af4ecc9e688,cf4ec8dbf369ba2a454f2fc3ae6b92c25c31816587603f14c22b0cd06396506c
evotest_div10cc_cell469,div10_cell469,tracings_M237_totrace_Encrypted_469_0,469,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,9570.000000,3440.000000,279eea98cfb9abd5f4f306e50fd7c740539f6a46fede61bce874fda23e34d1b8,b3ab5fcfea2db92a117573dedc8d02d33b86051054643d16f12ef61b7a98470c
evotest_div10cc_cell470,div10_cell470,tracings_M237_totrace_Encrypted_470_0,470,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,3455.500000,7432.000000,28deb24758f703a5efe90751e3a798a4a8f244bf15fe5fce554c3d5e72907cbe,cac38483aa6342586efaa1b7b76704152b8ce4ee5dcf46f0c6227b03ae4054c5
evotest_div10cc_cell471,div10_cell471,tracings_M237_totrace_Encrypted_471_0,471,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,406.000000,9540.500000,c1dba93fec1b17764d7e172e7905de16851de5bbc79b6125f1c421e478dd5bf8,b547a3c2f935c19e883290a676b99a0db767f8455736aad7a14271fd7adb14c0
evotest_div10cc_cell472,div10_cell472,tracings_M237_totrace_Encrypted_472_0,472,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,7445.500000,4236.500000,49c04520eb9e5005dec420beddc072563489919ca1883897b7ca305d99b4f433,7c8d46fb0779b04d5e8534da1aa8d7576edf95ae8be7657bfe4a35645ff7e953
evotest_div10cc_cell473,div10_cell473,tracings_M237_totrace_Encrypted_473_0,473,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,9996.500000,9389.000000,718e2a1d6b104175edfa66ad235ebd76f4d50004977891622a5f86a6d4ec6df0,a2767667dbc1e3fc59d75e7022937bf3e904ba359438b6cb9d7c5e95658a4055
evotest_div10cc_cell474,div10_cell474,tracings_M237_totrace_Encrypted_474_0,474,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,9231.500000,8761.500000,ff7d53166db2849e680d30d0d0b31da29e3ecfca61960d454c41f5091cfcf04f,cb3af785141e9baa10d2618cd43f6faf303467e655d4fdd5f6b90b792e6ebdea
evotest_div10cc_cell475,div10_cell475,tracings_M237_totrace_Encrypted_475_0,475,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,5195.000000,12601.000000,63bad994f8098a24b2bf3ad7aba2689f981002133b1a7f8ff397c3bd2076c485,7bb0440b1251b538d4d9481cd26743c36873637964ad971075d0b51676b574a3
evotest_div10cc_cell476,div10_cell476,tracings_M237_totrace_Encrypted_476_0,476,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,8421.500000,11561.000000,80044c719457b50dcf32a8259ed9fce1d398c7c4db2d4a4cc0b440d6510e6cef,d92f1cee03f911986250a485c1e9a5a776ea4000ffe1f5cd23634569b00d84ef
evotest_div10cc_cell477,div10_cell477,tracings_M237_totrace_Encrypted_477_0,477,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,6868.000000,3397.500000,4d868d12de880f4755ea021c164c52272258ac3c1f9471dd7cd89348cc0a8b80,ed1c2bc1afff625d37251ed87ff0de63ed6739c486b60982446ead4cc0b8854a
evotest_div10cc_cell478,div10_cell478,tracings_M237_totrace_Encrypted_478_0,478,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,2912.000000,4516.000000,a4ac13cb6cc020fd04b683c2738174a6632a5ae5e6428596b85e0902b711e216,51db55702af5a365581f9a51976085b010c1bf4d7aaa0857fd73fb55cf233f67
evotest_div10cc_cell479,div10_cell479,tracings_M237_totrace_Encrypted_479_0,479,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,11217.000000,7452.500000,401f607501f9bd56f5f8019879444b2f3ff19a645342d239159258388172a2a6,80076de5ff95a1f06ee9bf32163b1964de80e8426d820523a3fdcd91135d0d1e
evotest_div10cc_cell480,div10_cell480,tracings_M237_totrace_Encrypted_480_0,480,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,8908.500000,7307.000000,ad99168a99cfff5028d75b4dcb33e4101c477d645ddd92b5077c637a5a0f9f7c,5ef8ff4c15dfcb212c7c2eee6d6b90972fce7f7b3997a06c6cec62f3a7a1c64a
evotest_div10cc_cell481,div10_cell481,tracings_M237_totrace_Encrypted_481_0,481,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,6788.000000,10653.500000,292613bfc08ef0420978972c18ed9c7e7fa4891bdbd7e30ead695515f79a3577,07a09aaeded89716a2324573850366d1c7e226f46a24b7bf211d05b82f77e1f1
evotest_div10cc_cell482,div10_cell482,tracings_M237_totrace_Encrypted_482_0,482,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,8356.500000,8401.500000,3e0ef1f64fcc5da4dae6cb03de34fed04dfa74622711e81ada62a95651e328be,65c009d9f8f1a1594d3e89a2e62df2cc50245ce7b40ed52db3271d9946da2aa7
evotest_div10cc_cell483,div10_cell483,tracings_M237_totrace_Encrypted_483_0,483,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,7379.000000,4539.500000,95558e517fdd9b83db07cab3f5ccecb1cdba37a5b8768e10a7642e5989d63c01,98bc999a7d2c13aeeb0a41ab2af68227c6cdd6a84a7d7efa00740cd20b76aa1f
evotest_div10cc_cell484,div10_cell484,tracings_M237_totrace_Encrypted_484_0,484,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,12112.500000,5656.000000,cfc2b77d65d6e45ce8ae6d1c44324a03c7e0fdd2f71cbace1a3c0581e5f1f1c7,4d2a7d986263224502d8fc6362706f4897c9da452f0e6631135162fca0402c2a
evotest_div10cc_cell485,div10_cell485,tracings_M237_totrace_Encrypted_485_0,485,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,11003.500000,10652.000000,6aada25b9474628e2d725a73935d22903bdb6bf5b363f2216db70a3ac995d4ca,76cc01974bcc5e4656d6db49bb64826310689a2dcc2194778755fed6b0e75c06
evotest_div10cc_cell486,div10_cell486,tracings_M237_totrace_Encrypted_486_0,486,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,9440.500000,7292.500000,9b295503caf5f0aeff1cab589b4fe0ff9a9324f53d93d4373e9a713865d5f464,06627fe622b89c011c20a4181cfe440b740491598f5de8337cc18610ecf97644
evotest_div10cc_cell487,div10_cell487,tracings_M237_totrace_Encrypted_487_0,487,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,6160.500000,5535.500000,632b925ef2dbb4144ab4f18a61910095dc7a496b8b5d9fba95360ad29302b264,c97b9ed30e0e1ff170c06a9846981aec0b3fcaa67ed553f353ac1b694f933728
evotest_div10cc_cell488,div10_cell488,tracings_M237_totrace_Encrypted_488_0,488,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,7330.000000,4529.000000,c1dda5419fef8b2bfe8d16743967983f8a24eac6856c8f5abfe25ce7e466b89b,82f7ad6fc2b85724113c28796c9a12144091dbde1037c96db98b6426c305e3e2
evotest_div10cc_cell489,div10_cell489,tracings_M237_totrace_Encrypted_489_0,489,Fasudil,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F4_Fasudil.tif,9709842,8498.500000,7323.500000,b4217b3e0b83c6e6485d56f235de777743dbdc6ac4268a4cc74a00000baea2c8,1f113aecde6070a5e21dc15a9432fb7d69593a382fdbd4b0dff25dfa325fc3b5
